timestamp,run_id,series,stage,joint_load_index,joint_speed_index,supply_voltage_v,current_a,power_w,temperature_c,spike_flag,J1_power_w,J2_power_w,J3_power_w,J4_power_w,energy_wh_step,cumulative_energy_wh,estimated_carbon_kg,unit_task_energy_wh
2026-05-01 09:00:10,1,本机-优化前,待机准备,0.2620069324715357,0.34115288391861176,11.70233191890308,2.0758499178597707,31.143954811054787,30.76633990150119,0,10.028776817608449,9.982562434263675,7.232716005555711,3.899899553626952,0.00865109855862633,0.09507985898082968,4.982184610595475e-05,0.09507985898082968
2026-05-01 09:00:11,1,本机-优化前,待机准备,0.257359550283382,0.32951570562441546,11.840910978954803,2.019633838223567,30.65936472883341,30.778907973306932,0,9.85189928232059,9.743042863293848,7.286476864566925,3.7779457186520475,0.008516490202453725,0.1035963491832834,5.428448697204051e-05,0.1035963491832834
2026-05-01 09:00:12,1,本机-优化前,待机准备,0.2522874481880337,0.321903560053307,11.68347335973022,1.9310593630230226,28.92497515889371,30.788717135266232,0,9.198538278043195,9.084055235079775,7.048320108829795,3.594061536940946,0.00803471532191492,0.11163106450519833,5.8494677800723926e-05,0.11163106450519833
2026-05-01 09:00:13,1,本机-优化前,待机准备,0.24689044085706857,0.3187799627851126,11.640443723048582,1.9257390472266007,28.73904744169031,30.81133050327534,0,8.980623220220526,8.897262431648269,7.1759729100164735,3.6851888798050427,0.007983068733802863,0.11961413323900119,6.267780581723662e-05,0.11961413323900119
2026-05-01 09:00:14,1,本机-优化前,待机准备,0.24126969440250703,0.32015233577867275,11.793224403819062,1.8220736137350924,27.548875650071125,30.827962450298287,0,8.417603713842142,8.39760447154193,7.028721028299207,3.704946436387843,0.0076524654583530905,0.1272665986973543,6.668769771741365e-05,0.1272665986973543
2026-05-01 09:00:15,1,本机-优化前,待机准备,0.23552564304448143,0.3255934656153182,11.7010409623058,1.9958604968235756,29.94057106202649,30.831038393958725,0,8.928637815052461,8.992415941665017,7.770619591114782,4.2488977141942295,0.008316825295007359,0.13558342399236165,7.10457141719975e-05,0.13558342399236165
2026-05-01 09:00:16,1,本机-优化前,待机准备,0.22975601559734762,0.3343080105019886,11.700662050294964,1.9243287683445611,28.866564861615455,30.85129207185174,0,8.414477246095647,8.565463837612306,7.580170946368155,4.3064528315393495,0.008018490239337626,0.14360191423169927,7.524740305741042e-05,0.14360191423169927
2026-05-01 09:00:17,1,本机-优化前,待机准备,0.22405401433886005,0.34523453235816787,11.669375802483437,1.7631330952658328,26.37777266468312,30.8395573380583,0,7.550909750743534,7.767587182613866,6.968953220217693,4.090322511108027,0.007327159073523089,0.15092907330522234,7.908683441193651e-05,0.15092907330522234
2026-05-01 09:00:18,1,本机-优化前,待机准备,0.2185066836044514,0.3571697762573806,11.715878949618256,1.8401019347956749,27.638989132082653,30.851532452480452,0,7.824062529885211,8.123751170187528,7.307156624899867,4.3840188071100465,0.0076774969811340705,0.1586065702863564,8.310984283005077e-05,0.1586065702863564
2026-05-01 09:00:19,1,本机-优化前,待机准备,0.21319349938939983,0.36889993281323813,11.824102319313136,2.00215607555612,30.350895252064106,30.854102539003417,0,8.565477388950901,8.960253825010735,7.989929844819225,4.8352341932832505,0.008430804236684474,0.16703737452304088,8.752758425007341e-05,0.16703737452304088
2026-05-01 09:00:20,1,本机-优化前,待机准备,0.20818520452381484,0.37932359226228285,11.682041807417558,1.9070088217659817,28.56122664485166,30.836022422952606,0,8.100927110519255,8.521005763099389,7.453467600900126,4.485826170332895,0.007933674068014351,0.17497104859105522,9.168482946171294e-05,0.17497104859105522
2026-05-01 09:00:21,1,本机-优化前,待机准备,0.20354290680207882,0.3875529658712705,11.660065324989008,1.955364791694321,29.23036051966578,30.82569147135965,0,8.391301888081996,8.859731454878942,7.531358149334366,4.447969027370481,0.00811954458879605,0.18309059317985127,9.593947082624208e-05,0.18309059317985127
2026-05-01 09:00:22,1,本机-优化前,待机准备,0.19931745000244974,0.392983400528205,11.623099474544615,2.023565409779117,30.153976988602967,30.84381544600197,0,8.80804392747088,9.323191855159378,7.642179297213123,4.380561908759579,0.00837610471905638,0.19146669789890763,0.00010032854969902761,0.19146669789890763
2026-05-01 09:00:23,1,本机-优化前,待机准备,0.1955490602307595,0.3953257379956941,11.814754294511202,2.0798357246926247,31.50352315408975,30.845589105966052,0,9.392922843947133,9.960704335036548,7.825699755847832,4.324196219258234,0.008750978653913818,0.20021767655282147,0.00010491406251367844,0.20021767655282147
2026-05-01 09:00:24,1,本机-优化前,待机准备,0.19226726266959906,0.394601037900232,11.700662723355038,1.9367266747909155,29.05254565263259,30.82304734620947,0,8.84902396262817,9.400176983707954,7.049616353428168,3.7537283528682925,0.008070151570175719,0.20828782812299718,0.00010914282193645053,0.20828782812299718
2026-05-01 09:00:25,1,本机-优化前,待机准备,0.18949105680881564,0.3911019219075487,11.635759973499898,1.9748602134982007,29.460255673692085,30.8116529981612,0,9.153549716210836,9.74347383448981,6.960917645574197,3.602314477417239,0.008183404353803356,0.21647123247680053,0.0001134309258178435,0.21647123247680053
2026-05-01 09:00:26,1,本机-优化前,待机准备,0.18722933175958423,0.38532868782101004,11.770749548453336,1.9682546558885494,29.70234948979656,30.81483178747771,0,9.380894705263183,10.011390626069517,6.815728881265727,3.494335277198134,0.0082506526360546,0.22472188511285512,0.0001177542677991361,0.22472188511285512
2026-05-01 09:00:27,1,本机-优化前,待机准备,0.18548149748013978,0.37791090415478207,11.66059262477111,1.799961964692315,26.908491295332983,30.811512942552962,0,8.5924865442608,9.199377051184607,5.986034196396737,3.13059350349084,0.007474580915370273,0.23219646602822538,0.00012167094819879011,0.23219646602822538
2026-05-01 09:00:28,1,本机-优化前,待机准备,0.18423830281172926,0.3695261433703685,11.72461611130753,2.003059584867907,30.109108564937475,30.820217754353944,0,9.655636371152717,10.375211750596883,6.491747565083425,3.5865128781044526,0.008363641268038187,0.24056010729626356,0.00012605349622324212,0.24056010729626356
2026-05-01 09:00:29,1,本机-优化前,待机准备,0.18348280725785854,0.3608267924033685,11.76216616088959,1.9537659682344426,29.4622050741857,30.812996594896596,0,9.41723099524222,10.155974090664454,6.168432580316233,3.72056740796279,0.008183945853940472,0.24874405315020404,0.00013034188385070692,0.24874405315020404
2026-05-01 09:00:30,1,本机-优化前,待机准备,0.18319147052895057,0.3523836725703812,11.751155920519915,1.8596177644684477,28.016228593381292,30.805689138206233,0,8.85744482474572,9.580847849813745,5.722965451265824,3.854970467556005,0.007782285720383693,0.25652633887058773,0.00013441980156818795,0.25652633887058773
2026-05-01 09:00:31,1,本机-优化前,待机准备,0.1833353220774682,0.34465189022750853,11.670706154464387,1.9629767247271317,29.370928900440102,30.81562735651485,0,9.120460699828048,9.879280526051012,5.900270307087254,4.470917367473786,0.008158591361233362,0.2646849302318211,0.00013869490344147427,0.2646849302318211
2026-05-01 09:00:32,1,本机-优化前,待机准备,0.18388117219235836,0.3379604517467831,11.70150351183524,1.9485876151719705,29.23257028468393,30.834421948137674,0,8.86733518973778,9.592688953963222,5.838832818637922,4.933713322345005,0.008120158412412202,0.2728050886442333,0.00014294986644957828,0.2728050886442333
2026-05-01 09:00:33,1,本机-优化前,待机准备,0.18479282670050007,0.33252330541231123,11.653226545497231,1.8981468817451495,28.358379012314575,30.823891482307317,0,8.37687178237049,9.014784994722469,5.7065096935953505,5.2602125416262675,0.007877327503420715,0.28068241614765405,0.00014707758606137073,0.28068241614765405
2026-05-01 09:00:34,1,本机-优化前,待机准备,0.18603226889859048,0.32846619377869823,11.681774062519391,1.6802272686239492,25.164147853524426,30.828111295773276,0,7.237595672365847,7.708656796808694,5.1732239076929005,5.04467147665698,0.006990041070423452,0.2876724572180775,0.00015074036758227263,0.2876724572180775
2026-05-01 09:00:35,1,本机-优化前,待机准备,0.18756077494264842,0.3258614871888754,11.656115828930865,1.8762213914154489,28.037761357764495,30.86093389814477,0,7.875984249204768,8.253591964969496,5.965400552324851,5.942784591265382,0.007788267043823471,0.29546072426190095,0.0001548214195132361,0.29546072426190095
2026-05-01 09:00:36,1,本机-优化前,待机准备,0.18933993245660327,0.32476232939354577,11.73629754134118,1.8410536314087655,27.701478471512754,30.85069598458186,0,7.64608347236067,7.836916663441724,6.163097171443388,6.055381164266972,0.007694855130975765,0.30315557939287674,0.0001588535236018674,0.30315557939287674
2026-05-01 09:00:37,1,本机-优化前,待机准备,0.19133253646336199,0.32522805677105004,11.797921515652341,1.8567058868132396,28.083679910605486,30.860868051793354,0,7.67922679530821,7.659862339182991,6.576473353706579,6.1681174224077004,0.0078010221973904125,0.31095660159026717,0.0001629412592333,0.31095660159026717
2026-05-01 09:00:38,1,本机-优化前,待机准备,0.19350334174675213,0.32733482908812567,11.700794358236731,1.9363188033471392,29.04675401275885,30.87900055947385,0,7.93981380170349,7.684935208263023,7.175903024443876,6.24610197834846,0.008068542781321903,0.3190251443715891,0.0001671691756507127,0.3190251443715891
2026-05-01 09:00:39,1,本机-优化前,待机准备,0.19581965625896294,0.33116840577625795,11.707988655891107,2.069279826336963,31.060390682842925,30.867422360446525,0,8.558982978162339,8.038840213342601,8.080406361759456,6.382161129578531,0.008627886300789702,0.3276530306723788,0.0001716901880723265,0.3276530306723788
2026-05-01 09:00:40,1,本机-优化前,待机准备,0.19825176602122246,0.3367995378170275,11.686252311049799,2.029797662279847,30.411189258694023,30.874746540515144,0,8.503015312606173,7.77572660911462,8.286482294565701,5.845965042407529,0.008447552571859451,0.33610058324423825,0.00017611670561998085,0.33610058324423825
2026-05-01 09:00:41,1,本机-优化前,待机准备,0.20077318794381385,0.34424595939278707,11.729757974621037,1.9015538577323399,28.59585452167604,30.898160536045115,0,8.143187859218799,7.296688703056449,8.095078795906176,5.060899163494616,0.007943292922687788,0.34404387616692605,0.00018027899111146926,0.34404387616692605
2026-05-01 09:00:42,1,本机-优化前,待机准备,0.20336075293149664,0.35342789320769025,11.722758744342007,2.0816700958965253,31.28579015321315,30.932192804700218,0,9.080580142732847,8.041306597464168,9.109976455732589,5.053926957283546,0.00869049726478143,0.3527343734317075,0.00018483281167821472,0.3527343734317075
2026-05-01 09:00:43,1,本机-优化前,待机准备,0.20599452736165333,0.3641258492086092,11.709474968157938,2.0896666488942124,31.370383739770848,30.933845067299135,0,9.261853536182228,8.184631690159055,9.293976261882426,4.629922251547138,0.00871399548326968,0.36144836891497717,0.00018939894531144806,0.36144836891497717
2026-05-01 09:00:44,1,本机-优化前,待机准备,0.20865758635328086,0.37594997266293473,11.727455888649246,1.9406265968161196,29.17770873141096,30.93722505716771,0,8.72693254011667,7.771531223784206,8.698544931931904,3.9807000355781774,0.008104919092058599,0.3695532880070358,0.00019364592291568677,0.3695532880070358
2026-05-01 09:00:45,1,本机-优化前,待机准备,0.21133565702702287,0.3883291621017725,11.723577771739402,2.1811965253827927,32.78388089842683,30.92761968671493,0,9.879790588944307,8.94757877000648,9.732300121593186,4.224211417882856,0.009106633582896342,0.3786599215899321,0.00019841779891312445,0.3786599215899321
2026-05-01 09:00:46,1,本机-优化前,待机准备,0.21401665404953987,0.4005257328933216,11.788993028357483,2.919162254271482,44.12049162083438,30.946319024871695,1,13.317177606115473,12.363827334432722,12.920648619786897,5.518838060499281,0.01225569211689844,0.39091561370683053,0.00020483978158237923,0.39091561370683053
2026-05-01 09:00:47,1,本机-优化前,待机准备,0.21669013304136323,0.4116778639244812,11.768748712829945,2.1014542891605767,31.707035205935263,30.94050023770297,0,9.529680481883227,9.129798346506805,9.088184935646204,3.9593714418990262,0.008807509779426462,0.399723123486257,0.00020945491670679866,0.399723123486257
2026-05-01 09:00:48,1,本机-优化前,待机准备,0.21934668981300537,0.4208679204124256,11.666052560792215,2.153571530770224,32.209844450501514,30.95992327819716,0,9.590087728465623,9.52895063644946,8.981649176550354,4.109156909036077,0.008947179014028198,0.4086703025002852,0.00021414323851014946,0.4086703025002852
2026-05-01 09:00:49,1,本机-优化前,待机准备,0.22197733481439888,0.42721058740984297,11.693938820878627,2.0597925976629186,30.880882847139528,30.94966181674313,0,9.071189322233328,9.380708580025422,8.343075251024043,4.085909693856734,0.008578023013094313,0.4172483255133795,0.00021863812256901085,0.4172483255133795
2026-05-01 09:00:50,1,本机-优化前,待机准备,0.22457287260224212,0.4299511902953401,11.754391925693998,1.814185958206197,27.339298434418396,30.94491842590797,0,7.901792148639926,8.519938040139728,7.141882087834599,3.775686157804146,0.007594249565116221,0.4248425750784957,0.00022261750934113176,0.4248425750784957
2026-05-01 09:00:51,1,本机-优化前,待机准备,0.22712331554358928,0.4285621693673858,11.683914416914842,2.166920340222133,32.45911769670178,30.95982490764884,0,9.220254741296023,10.366074722165823,8.199483222116752,4.673305011123187,0.009016421582417162,0.4338589966609129,0.00022734211425031836,0.4338589966609129
2026-05-01 09:00:52,1,本机-优化前,待机准备,0.229617359407599,0.4228248195719043,11.692869156119196,2.2097254053053095,33.12567953229159,30.990779360752075,0,9.253006871609765,10.826571867769072,8.109412389456446,4.936688403456306,0.009201577647858776,0.44306057430877166,0.00023216374093779635,0.44306057430877166
2026-05-01 09:00:53,1,本机-优化前,待机准备,0.232041946005963,0.4128843016555207,11.702549586331685,1.9643078691660885,29.471038771458563,31.010622540179025,0,8.114082658976784,9.840584911923322,7.021551605339204,4.494819595219245,0.00818639965873849,0.4512469739675101,0.00023645341435897532,0.4512469739675101
2026-05-01 09:00:54,1,本机-优化前,待机准备,0.23438193470926394,0.3992685369805473,11.760899417692233,2.128812567935768,32.09839806488677,31.036741725297475,0,8.746400223821993,10.924177953441571,7.488427725049865,4.939392162573342,0.00891622168469077,0.4601631956522009,0.00024112551452175327,0.4601631956522009
2026-05-01 09:00:55,1,本机-优化前,待机准备,0.23661990059981827,0.3828656346333088,11.666019049948247,1.9304525405174802,28.872687323971682,31.0291148952037,0,7.830775655164088,9.9829287430809,6.646620041392924,4.412362884333769,0.008020190923325468,0.46818338657552633,0.0002453280945655758,0.46818338657552633
2026-05-01 09:00:56,1,本机-优化前,待机准备,0.23873607235195188,0.3648594790294986,11.760204664569306,1.7472548789778446,26.343685869162467,31.026147673339228,0,7.160942151697698,9.212406186745893,6.036409703775053,3.9339278269438247,0.007317690519211797,0.4755010770947381,0.0002491625643976428,0.4755010770947381
2026-05-01 09:00:57,1,本机-优化前,待机准备,0.24070841780680996,0.346628396331101,11.601312703163861,1.8159330476508146,27.00923991513649,31.031556284406985,0,7.413933196783766,9.496548317291182,6.2156212943531095,3.883137106708428,0.0075025666430934695,0.48300364373783156,0.00025309390931862373,0.48300364373783156
2026-05-01 09:00:58,1,本机-优化前,待机准备,0.24251287979310387,0.32961672345039594,11.652113615563005,1.863755392759875,27.841909728277326,31.057183394798205,0,7.773589115065196,9.769566449145191,6.487577738106705,3.8111764259602334,0.007733863813410368,0.4907375075512419,0.00025714645395685077,0.4907375075512419
2026-05-01 09:00:59,1,本机-优化前,待机准备,0.2441237592089172,0.3151929594191644,11.7421663385533,1.7774136364441588,26.75729047633361,31.059460179573886,0,7.6440204481447305,9.288100402525941,6.352888430235007,3.472281195427934,0.007432580687870447,0.49817008823911235,0.00026104112623729487,0.49817008823911235
2026-05-01 09:01:00,1,本机-优化前,待机准备,0.2455142368979023,0.30451044154908696,11.678162991812332,1.8511924215704592,27.716060036291783,31.07589816295647,0,8.13112622903495,9.427190050380075,6.728926211802524,3.4288175450742373,0.007698905565636606,0.5058689938047489,0.00026507535275368843,0.5058689938047489
2026-05-01 09:01:01,1,本机-优化前,待机准备,0.2466570205995819,0.29838681092156427,11.732848215868433,1.9107298733862979,28.74141485380377,31.102431339300544,0,8.665593630427338,9.490507842084764,7.137693015212946,3.4476203660787226,0.007983726348278826,0.5138527201530277,0.0002692588253601866,0.5138527201530277
2026-05-01 09:01:02,1,本机-优化前,待机准备,0.2475250983951362,0.2972168134650956,11.76173680010829,1.7598064810137077,26.53638544718974,31.11241657462563,0,8.204664438362968,8.441129817803995,6.722803754140661,3.167787436882117,0.007371218179774928,0.5212239383328027,0.0002731213436863886,0.5212239383328027
2026-05-01 09:01:03,1,本机-优化前,待机准备,0.24809257576264257,0.30092938992295826,11.752050185639067,1.9199787401855826,28.92780321797569,31.104451437717685,0,9.129972603638965,8.82238896244505,7.438393111355971,3.537048540535703,0.008035500893882136,0.5292594392266848,0.0002773319461547829,0.5292594392266848
2026-05-01 09:01:04,1,本机-优化前,待机准备,0.24833556973868093,0.3089949546963851,11.711336776888237,1.783211212029029,26.774085959480786,31.098825883208903,0,8.573194737151,7.823499436708782,6.942867534707108,3.4345242509138916,0.007437246099855774,0.5366966853265406,0.00028122906311110724,0.5366966853265406
2026-05-01 09:01:05,1,本机-优化前,待机准备,0.24823313087569165,0.320482862424983,11.79688079036333,2.0019166099832155,30.27739948746189,31.094542304459434,0,9.770505607790662,8.50967514175063,7.864369634254192,4.132849103666408,0.008410388746517191,0.5451070740730578,0.0002856361068142823,0.5451070740730578
2026-05-01 09:01:06,1,本机-优化前,待机准备,0.24776816178171954,0.33416304566429444,11.764313270446573,1.9761144588288904,29.804653271694953,31.08546026036643,0,9.630831830021467,8.123748509731922,7.705801150547763,4.344271781393798,0.008279070353248598,0.5533861444263064,0.0002899743396793846,0.5533861444263064
2026-05-01 09:01:07,1,本机-优化前,待机准备,0.24692830009965433,0.34864043708688747,11.743839853688225,2.058307077581042,30.990293190801005,31.11215638195911,0,9.971185463245494,8.287289206664074,7.9329279704074995,4.7988905504839385,0.0086084147752225,0.5619945592015289,0.00029448514902160114,0.5619945592015289
2026-05-01 09:01:08,1,本机-优化前,待机准备,0.24570673386634026,0.36250675279665534,11.692926635415699,1.9486096929973502,29.211474591381954,31.10304013482342,0,9.31613555709939,7.768841785734202,7.372547757366038,4.753949491182324,0.008114298497606098,0.570108857699135,0.0002987370414343467,0.570108857699135
2026-05-01 09:01:09,1,本机-优化前,待机准备,0.24410291829731948,0.3744920342974182,11.722644689563658,1.812596174938371,27.241565287775252,31.10364507637183,0,8.581640857775168,7.307457337963099,6.757882994263296,4.5945840977736925,0.007567101468826459,0.5776759591679614,0.0003027022026040118,0.5776759591679614
2026-05-01 09:01:10,1,本机-优化前,待机准备,0.2421231651492406,0.3835983174081387,11.648428247154627,2.1306523457744215,31.818911499211588,31.128380206394205,0,9.876606089733095,8.723615789643837,7.741692349376637,5.476997270458017,0.008838586527558775,0.5865145456955202,0.0003073336219444526,0.5865145456955202
2026-05-01 09:01:11,1,本机-优化前,待机准备,0.23978107886769884,0.3891999364287314,11.834679643260683,2.0005743781035794,30.354047265860682,31.136646087948755,0,9.268732940059582,8.602571487293297,7.232676164727692,5.2500666737801165,0.008431679796072412,0.5949462254915926,0.00031175182215759453,0.5949462254915926
2026-05-01 09:01:12,1,本机-优化前,抓取接近,0.3342880096259966,0.653212952753873,11.57855606627076,2.4317327299874574,36.097376605571064,31.112704520759678,0,8.969804868469383,11.56676161354751,9.51814619562013,6.042663927934045,0.010027049057103074,0.6049732745486956,0.0003170059958635165,0.6049732745486956
2026-05-01 09:01:13,1,本机-优化前,抓取接近,0.34177735729122916,0.6792812298292424,11.62303348991022,2.570696859676269,38.30678934926193,31.087954724760714,0,9.65764582809063,12.251193158913644,9.896825373580326,6.501124988677336,0.010640774819239427,0.6156140493679351,0.000322581761868798,0.6156140493679351
2026-05-01 09:01:14,1,本机-优化前,抓取接近,0.34853678871508925,0.6982563499243508,11.557510328633501,2.80528353459266,41.56678644333354,31.10700347600315,0,10.660947928199139,13.268941087359297,10.538719157224183,7.09817827055092,0.011546329567592651,0.6271603789355277,0.0003286320385622165,0.6271603789355277
2026-05-01 09:01:15,1,本机-优化前,抓取接近,0.35452046052532615,0.7090758255321884,11.672052361531044,3.745314795269465,56.04552615487451,31.099517961173,1,14.646850678107466,17.86500551405467,13.980735164640155,9.552934798072217,0.015568201709687363,0.642728580645215,0.0003367897762580927,0.642728580645215
2026-05-01 09:01:16,1,本机-优化前,抓取接近,0.359697109752159,0.7112812382336517,11.67944060862357,2.730518149442204,40.885800714332,31.128850622408038,0,10.894164987878186,13.021620092267064,10.068916674511852,6.901098959674893,0.011357166865092222,0.6540857475103072,0.000342740931695401,0.6540857475103072
2026-05-01 09:01:17,1,本机-优化前,抓取接近,0.3640497959874515,0.7050432390282186,11.675469339649169,2.543618843181513,38.07428694271749,31.133374965471102,0,10.339985305975857,12.122699074038893,9.293649471429397,6.317953091273345,0.010576190817421526,0.6646619383277288,0.00034828285568372987,0.6646619383277288
2026-05-01 09:01:18,1,本机-优化前,抓取接近,0.36757534451857155,0.6911283013187269,11.556772670376663,2.673933821667151,39.61800681107533,31.148537188454927,0,10.951950535197586,12.615062824940091,9.626444558365275,6.4245488925723775,0.01100500189196537,0.6756669402196942,0.0003540494766751198,0.6756669402196942
2026-05-01 09:01:19,1,本机-优化前,抓取接近,0.37028351557387823,0.6708116917592031,11.640870973271033,2.672645649700598,39.887080981331785,31.130013114702454,0,11.19924995741261,12.701551304960585,9.690505672374494,6.295774046584098,0.011079744717036606,0.6867466849367309,0.00035985526290684697,0.6867466849367309
2026-05-01 09:01:20,1,本机-优化前,抓取接近,0.372195930993762,0.6457469528105979,11.729066223844985,2.61427280605731,39.31151137108108,31.126499120137616,0,11.176322407535201,12.513160925852159,9.590294914877878,6.031733122815848,0.010919864269744745,0.6976665492064756,0.00036557727178419325,0.6976665492064756
2026-05-01 09:01:21,1,本机-优化前,抓取接近,0.3733447948644873,0.6178067331173601,11.670978849416668,2.7265144821771163,40.796272889894055,31.14429670005946,0,11.698747057210253,12.967619190137237,10.032344397189508,6.097562245357056,0.011332298024970572,0.7089988472314462,0.0003715153959492778,0.7089988472314462
2026-05-01 09:01:22,1,本机-优化前,抓取接近,0.3737714487978143,0.5889125231471969,11.70331867878042,2.3738982857448527,35.61857455010583,31.160294583910307,0,10.255958837450105,11.289297607957309,8.857119365165667,5.216198739532755,0.009894048486140509,0.7188928957175867,0.00037669987735601545,0.7188928957175867
2026-05-01 09:01:23,1,本机-优化前,抓取接近,0.3735248055141413,0.5608714535983667,11.608978243836948,2.5280653564569957,37.62596887449636,31.170614319560755,0,10.825707780815204,11.869560065186581,9.481650361436467,5.449050667058107,0.010451658020693432,0.7293445537382802,0.00038217654615885883,0.7293445537382802
2026-05-01 09:01:24,1,本机-优化前,抓取接近,0.37265970613014676,0.5352367628535238,11.691735291159974,2.546535427102064,38.17104887594658,31.156892520910866,0,10.921652950292431,11.961919565952785,9.757913283415219,5.529563076286148,0.010603069132207384,0.7399476228704877,0.00038773255438413556,0.7399476228704877
2026-05-01 09:01:25,1,本机-优化前,抓取接近,0.37123524703728117,0.5132050781432055,11.69973230327991,2.2288411057496744,33.43185164591998,31.147315357590728,0,9.472840035609321,10.390153439902594,8.668039655643485,4.900818514764572,0.009286625457199993,0.7492342483276877,0.00039259874612370836,0.7492342483276877
2026-05-01 09:01:26,1,本机-优化前,抓取接近,0.3693131214931752,0.4955587602226093,11.691990524779477,2.8265700259335946,42.369525590822136,31.159425121692298,1,11.853309974427376,13.045896585986714,11.126277027780155,6.344042002627889,0.01176931266411726,0.761003560991805,0.00039876586595970583,0.761003560991805
2026-05-01 09:01:27,1,本机-优化前,抓取接近,0.36695601907644265,0.48265588158004646,11.700735202975848,2.2752770815768395,34.13130082683368,31.19500790417338,0,9.415803291293779,10.412369144666286,9.056289146629908,5.246839244243705,0.009480916896342688,0.7704844778881477,0.0004037338664133894,0.7704844778881477
2026-05-01 09:01:28,1,本机-优化前,抓取接近,0.3642261230513636,0.474464676343744,11.762415158129036,3.2633145981928657,49.21084755836862,31.19168318827232,1,13.39760472441241,14.894020017932707,13.152684584528922,7.7665382314945886,0.013669679877324616,0.7841541577654723,0.0004108967786691075,0.7841541577654723
2026-05-01 09:01:29,1,本机-优化前,抓取接近,0.3611837415577218,0.470634237017833,11.723080345182623,2.4971307256862647,37.530851448261885,31.20007684169234,0,10.112189370778301,11.299110295183427,10.068911973905477,6.050639808394675,0.010425236513406079,0.7945793942788784,0.00041635960260213225,0.7945793942788784
2026-05-01 09:01:30,1,本机-优化前,抓取接近,0.35788610351488004,0.4705894543354111,11.558213301120979,2.347599137517398,34.78724561147914,31.1976039255215,0,9.317728690957784,10.45695725135947,9.33467700821363,5.677882660948261,0.009663123780966428,0.8042425180598448,0.0004214230794633587,0.8042425180598448
2026-05-01 09:01:31,1,本机-优化前,抓取接近,0.35438634436343014,0.4736361335686281,11.688429972258705,2.300373217080031,34.47147597166591,31.2233372565005,0,9.22849056629387,10.39155032612633,9.219992572474936,5.631442506770774,0.00957540999212942,0.8138179280519743,0.00042644059429923454,0.8138179280519743
